epiOrStroma	Mean.Layer.1	Mean.Layer.2	Mean.Layer.3	Mean.of.inner.border.Layer.1	Mean.of.inner.border.Layer.2	Mean.of.inner.border.Layer.3	Border.Contrast.Layer.1	Border.Contrast.Layer.2	Border.Contrast.Layer.3	Contrast.to.neighbor.pixels.Layer.1..3.	Contrast.to.neighbor.pixels.Layer.2..3.	Contrast.to.neighbor.pixels.Layer.3..3.	Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.	Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.	Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.	Mean.Diff..to.neighbors.Layer.1..0.	Mean.Diff..to.neighbors.Layer.2..0.	Mean.Diff..to.neighbors.Layer.3..0.	Mean.Diff..to.neighbors..abs..Layer.1..0.	Mean.Diff..to.neighbors..abs..Layer.2..0.	Mean.Diff..to.neighbors..abs..Layer.3..0.	Mean.diff..to.scene.Layer.1	Mean.diff..to.scene.Layer.2	Mean.diff..to.scene.Layer.3	Area..Pxl.	Border.length..Pxl.	Length..mu_m.	Number.of.pixels	Volume..Pxl.	Width..mu_m.	Area..excluding.inner.polygons...Pxl.	Number.of.edges..polygon.	Perimeter..polygon...Pxl.	Area.of.sub.objects..mean..1...Pxl.	GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..	GLCM.Contrast..quick.8.11..Layer.1..all.dir..	GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..	GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..	GLCM.Mean..quick.8.11..Layer.1..all.dir..	Number.of.sub.objects.Nucleus..1.	Number.of.sub.objects.Dark..1.	Area.of.sub.objects.Nucleus..1...Pxl.	Area.of.sub.objects.Dark..1...Pxl.	Rel..area.of.sub.objects.Nucleus..1.	Rel..area.of.sub.objects.Dark..1.	Rel..area.of.sub.objects.unclassified..1.
1	149.45252774	81.690669955	196.55730922	147.3172003	78.123603872	188.02680566	-11.594594595	-12.307995495	-11.009572072	-54.494914089	-128.20747477	-8.3873085117	181.25	117.3125	224.5625	-7.6052730341	-9.4985918323	-1.4383040393	19.733234598	22.61623691	10.162630208	-14.881971616	-22.342867772	-6.5833674935	36495	1776	2.85e+08	36495	36495	2.22e+08	36579	243	1492.9860668	344.29245283	0.053038509964	592.589051	18.194697128	9.8601268689e-05	149.53077817	29	70	8171	13306	0.22389368407	0.36459789012	0.41150842581
1	179.53834676	122.54849299	214.41480155	167.68483412	111.31516588	209.31516588	36.857142857	36.718894009	33.35483871	300.57962629	476.36156891	162.80908592	183.3125	125.0625	218.5625	66.027895902	71.729679813	41.846242726	66.027895902	71.729679813	41.846242726	15.203847402	18.514955261	11.274124838	3351	524	9.00e+07	3351	3351	8.2e+07	3361.5	65	460.98640513	478.71428571	0.056971706345	642.18048291	18.605175623	0.00016546009348	177.64109838	0	6	0	561	0	0.16741271262	0.83258728738
1	116.86778149	53.208695652	175.97212932	130.0831793	69.316081331	177.53604436	-32.284285714	-32.757142857	-28.998571429	-514.2230464	-1263.361676	-194.7648082	157.8125	84.6875	198.25	-54.828858028	-65.660998004	-31.518221274	54.909538066	65.718429288	31.600012503	-47.466717866	-50.824842074	-27.168547394	4485	706	142449885.29	4485	4485	66034232.751	4436	103	603.33477585	373.75	0.049057890573	639.36392806	19.176708903	0.00012966966221	117.93826542	8	4	3332	1153	0.74292084727	0.25707915273	0
1	111.2201788	49.188505747	170.2467433	127.15905245	67.37394247	175.19458545	-36.833560709	-37.19781719	-33.113233288	-471.51080318	-1136.0522674	-199.69136746	222.3125	172.6875	236	-60.533485058	-64.664815837	-39.646578728	60.533485058	64.664815837	39.646578728	-53.11432056	-54.845031979	-32.893933419	3915	762	157200622.91	3915	3915	66422244.948	3889	106	654.62778276	279.64285714	0.04648240641	779.04164047	20.9426041	0.00010922471207	112.77853524	5	8	1604	1975	0.40970625798	0.50446998723	0.085823754789
1	155.25551186	86.442219839	199.18591348	166.05124224	101.0007764	204.3765528	0.42053364269	-0.4373549884	0.30510440835	-32.884157969	-127.95098607	-9.7505862887	82.9375	28.875	158	-12.90628052	-22.654745115	-7.2336715366	20.800996952	32.200469417	15.095414757	-9.0789875018	-17.591317888	-3.9547632352	25173	1724	2.6e+08	25173	25173	2.16e+08	25105.5	235	1438.5860189	457.69090909	0.053667937579	581.70816372	18.001582273	9.8683421366e-05	155.13855835	30	22	7926	3586	0.31486116077	0.14245421682	0.54268462241
1	155.02572588	82.689047822	192.38524765	155.76390465	83.665153235	196.25312145	-11.390222985	-11.358490566	-10.445969125	-40.791044739	-197.13686934	-53.102671757	166.9375	84.6875	201.6875	-7.7717709895	-17.935182381	-11.268652553	18.23655628	26.928537386	15.514487432	-9.3087734844	-21.344489904	-10.755429062	9368	1166	217807020.22	9368	9368	106420581.4	9392	162	975.55795887	425.81818182	0.051740128862	722.63827388	19.72340321	0.0001018921416	155.27770806	10	10	2711	1785	0.28938941076	0.19054227156	0.52006831768
1	107.72072072	35.787059787	169.46560197	127.26760563	54.441314554	175.00234742	-32.325367647	-32.645220588	-30.040441176	-580.25742219	-1966.0593203	-210.10411272	87.0625	23.0625	165.125	-58.345441114	-67.009841958	-34.75702361	58.345441114	67.009841958	34.75702361	-56.613778639	-68.246477939	-33.675074748	2442	544	110787819.73	2442	2442	55729429.468	2414.5	80	464.97476178	271.33333333	0.050662093103	591.94548927	17.99322571	0.00017371963353	109.32259345	5	4	1708	734	0.69942669943	0.30057330057	0
1	138.54185022	63.367107195	177.19676946	150.47723133	76.628415301	183.24772313	-33.758807588	-33.319783198	-31.79403794	-249.79277861	-528.56718999	-165.21728975	159.625	60.3125	185.4375	-35.610315472	-46.294553239	-29.824594546	35.610315472	46.294553239	29.824594546	-25.792649139	-40.666430531	-25.943907257	2043	738	144524226.81	2043	2043	42225999.567	2023.5	105	621.00220076	291.85714286	0.043875990762	810.06345264	21.570497839	0.00015683648355	141.57723186	1	5	279	1329	0.13656387665	0.65051395007	0.21292217327
1	157.93646094	91.746550038	200.72451918	157.37680115	89.068443804	198.77161383	1.1331133113	0.57480748075	0.56050605061	-41.104026587	-145.60571074	-10.043712562	165.3125	102.75	208.75	4.9076222969	0.39448513077	4.1999170971	28.499127695	32.742705388	18.970289634	-6.3980384231	-12.286987689	-2.4161575354	36812	1818	332448601.61	36812	36812	171924071.67	36843.5	244	1532.4145625	413.61797753	0.058279939101	483.81306898	16.383010213	0.00011182410375	157.86892138	33	51	8743	7724	0.23750407476	0.20982288384	0.5526730414
1	180.73260573	143.54297408	210.04399727	176.0647619	134.74095238	210.40380952	4.8268608414	4.9563106796	6.1957928803	120.83255088	273.43442258	53.394738398	128.0625	78.8125	179.875	15.907556307	25.057851943	7.2502200629	56.644340939	82.172219577	32.914409635	16.39810637	39.509436353	6.9033205575	2932	678	148938630.45	2932	2932	50204362.555	2976	81	579.89675341	733	0.061839969495	961.15696196	21.588806944	0.00035509646386	179.37621586	1	2	259	206	0.088335607094	0.070259208731	0.84140518417
1	130.35091434	61.085274302	178.28200192	144.45243619	81.38863109	184.65777262	-28.197368421	-29.36754386	-25.46754386	-354.68090064	-850.04213073	-166.94129193	88.25	13.25	148.4375	-52.400490985	-70.008469458	-35.378720091	52.400490985	70.008469458	35.378720091	-33.983585019	-42.948263424	-24.858674789	5195	1140	228789259.52	5195	5195	80822996.2	5200.5	153	959.9164478	305.58823529	0.059431193502	583.70327094	17.452949378	0.00014289459426	131.16781721	4	11	899	3392	0.17305101059	0.65293551492	0.17401347449
1	162.04998696	94.289380564	200.20002235	169.56681351	104.50734214	203.69236417	-5.5060240964	-6.2771084337	-4.8329682366	-30.007548983	-132.3814369	-14.391708183	164.875	103	206.6875	-9.940933371	-20.380501443	-6.6568283344	18.142228724	24.760467727	10.143272999	-2.2845123966	-9.7441571626	-2.9406543651	26847	1826	445197334.79	26847	26847	113290483.69	26828	244	1526.1400667	547.89795918	0.061091192908	469.71120686	16.044082387	0.00012202535665	162.01617172	17	31	4772	4940	0.17774797929	0.18400566171	0.638246359
1	146.15105348	75.451863857	189.3102107	158.37645811	95.049840933	194.9300106	-24.785947712	-25.888071895	-22.51879085	-194.57804703	-565.90261146	-101.95536743	240	214.375	245.8125	-34.302854808	-54.336413782	-23.237556968	34.302854808	54.336413782	23.237556968	-18.183445875	-28.581673869	-13.830466017	6170	1224	249457172.31	6170	6170	101994390.34	6117	156	1045.5027486	293.80952381	0.057193691505	550.0947025	17.276145022	0.00013535289623	147.46792195	3	15	652	3095	0.1056726094	0.50162074554	0.39270664506
1	140.09047045	83.259951749	181.01085645	143.57288136	86.993220339	178.48813559	-28.202564103	-30.487179487	-26.274358974	-314.05371344	-582.27993587	-187.24665678	159.75	119.125	196.0625	-36.983879015	-35.199705881	-30.412945503	36.983879015	35.199705881	30.412945503	-24.244028913	-20.773585977	-22.12982026	1658	390	9.8e+07	1658	1658	3.1e+07	1647.5	53	328.96678264	331.6	0.047199728998	934.82959529	22.419012647	0.00014443380186	142.04829502	1	3	325	517	0.19601930036	0.31182147165	0.49215922799
1	155.85479782	93.85053086	198.69970633	163.45408678	99.30827447	203.56659939	3.481595092	3.1085122699	3.4355828221	-65.054806218	-155.66510135	-20.796858065	105.375	30.8125	163.125	-3.6345533301	-7.1402163815	0.24411644854	22.73225797	30.557164797	13.110993797	-8.4797015384	-10.183006866	-4.4409703813	39841	2608	376144418.39	39841	39841	225440373.8	39826	367	2208.6390698	463.26744186	0.055246276238	588.39243822	17.976269305	9.1251506611e-05	155.66725805	46	35	14171	4904	0.35568886323	0.12308927989	0.52122185688
1	152.57027892	87.679835391	197.22395976	160.64920828	101.92570037	198.6954933	-14.138992537	-14.827425373	-11.978544776	-168.06700278	-476.88228523	-60.789539249	143.6875	83.5625	207.0625	-25.465386627	-39.716393087	-12.267723361	29.074783376	43.398114329	15.553971932	-11.764220439	-16.353702336	-5.9167169517	10935	1072	178436518.28	10935	10935	115746709.57	10946.5	138	904.27484141	341.71875	0.055932437353	564.85970003	17.392625735	0.00012237832472	152.76330702	15	14	3367	2121	0.30791037952	0.19396433471	0.49812528578
1	161.30645421	90.842411074	200.23000161	167.8780135	92.031822565	201.15139826	-1.9909162717	-2.7697472354	-1.941943128	-3.9602642279	-66.484860239	-1.8524688102	152.3125	91.75	195.3125	-1.266059471	-4.9819439577	1.9926846432	18.479856701	23.849938085	13.320128535	-3.0280451508	-13.191126653	-2.9106751044	62130	2692	651267496.93	62130	62130	220938709.96	62058	356	2301.1241652	517.75	0.058033322708	543.03863079	17.212307569	0.00011271026333	161.06886941	47	71	12061	12541	0.19412522131	0.20185095767	0.60402382102
1	141.15181165	62.350558019	183.59318147	147.34761441	73.436222006	184.91139241	-17.055635838	-19.035404624	-14.922687861	-139.08367972	-512.89189085	-89.631840704	151.125	45.625	182.3125	-25.857419091	-43.927205236	-19.407657675	28.735406671	43.976219185	21.176639692	-23.18268771	-41.682979708	-19.547495243	6541	1384	312047785.29	6541	6541	79456143.461	6592	178	1149.0381988	311.47619048	0.048759559246	744.9478861	19.914544252	0.00010835597795	142.3231455	5	13	1556	2924	0.23788411558	0.44702644856	0.31508943587
1	231.89064748	213.03165468	238.56690647	192.21052632	154.71428571	212.31578947	54.488636364	59.471590909	45.397727273	481.00838746	705.8743707	291.50603556	130.625	116.1875	155.125	86.215553305	142.05173321	49.301274618	86.215553305	142.05173321	49.301274618	67.556148122	108.99811695	35.426229761	695	176	3.7e+07	695	695	3.4e+07	671.5	18	148.1199835	695	0.18191071567	1069.527484	18.990844217	0.010799931648	227.02796761	0	0	0	0	0	0	1
1	151.90988901	82.874449469	197.08441482	160.97311362	94.734605377	201.05984389	7.5762910798	6.6854460094	8.220657277	-74.404247915	-162.18987868	-9.1526591108	158.1875	89.4375	202.75	-6.9174467542	-6.1715418191	2.2855051689	21.135281392	33.295839674	15.544458157	-12.424610347	-21.159088258	-6.0562618922	34058	1374	3.3e+08	34058	34058	2.01e+08	34013	121	1231.4007481	473.02777778	0.054830941562	557.33712116	17.580432691	0.00010982561123	151.78460902	27	41	7595	8505	0.22300193787	0.24972106407	0.52727699806
1	122.76811002	53.667347495	175.58592048	138.55800654	74.06372549	180.30147059	-32.959894806	-33.980276134	-29.667981591	-347.00368308	-1020.0746398	-161.38023693	120.3125	42.625	179.8125	-52.556370558	-69.22993235	-33.875235646	52.556370558	69.22993235	33.875235646	-41.566389338	-50.366190232	-27.554756235	7344	1576	311338287.76	7344	7344	102954320.95	7341.5	203	1346.2632348	293.76	0.052545511254	686.60819743	18.977448832	0.00010639536537	124.35896796	9	15	3745	2569	0.50994008715	0.34980936819	0.14025054466
1	162.40610116	94.901338172	197.78487185	170.23809524	107.56150794	205.51388889	4.8030888031	6.7374517375	3.7277992278	23.867207296	114.96071577	4.7177868659	89.25	12	144.3125	7.0742449426	11.458287152	1.5787173228	7.0742449426	11.458287152	4.5053205062	-1.928398203	-9.1321995546	-5.3558048609	8818	652	1.45e+08	8818	8818	1.09e+08	8839	76	563.08492161	367.41666667	0.075343503544	631.30073744	17.871576762	0.00037669124642	160.75127895	6	15	1744	2430	0.19777727376	0.27557269222	0.52665003402
1	187.72836062	138.40841348	205.89604287	195.65371025	152.21024735	216.28621908	8.6940966011	8.3935599284	9.9642218247	48.847785728	94.900694009	29.041170593	233.4375	204.5625	234.125	19.85250373	25.68330542	6.3159611235	19.85250373	25.68330542	6.3159611235	2.8730882595	5.633209086	0.082034551489	13621	714	1.76e+08	13621	13621	1.26e+08	13566	76	618.08320374	567.54166667	0.06218385225	861.08317112	21.132372163	0.00037682829157	186.60623316	2	21	614	3331	0.045077453931	0.24454885838	0.71037368769
1	162.70741897	108.80288115	199.77022809	163.58343057	111.70478413	192.2403734	-18.082535885	-18.703349282	-16.53708134	-115.50863032	-192.84969226	-19.32734551	119.0625	53.125	176.8125	-28.885754277	-32.539908689	-10.379721142	28.885754277	32.539908689	10.554135678	-22.147853393	-23.972323241	-6.0437802322	20825	1062	2.26e+08	20825	20825	1.92e+08	20839.5	109	928.89757385	330.55555556	0.057980686663	565.47370963	17.521563913	0.00011324317713	162.72476662	18	36	6034	8752	0.28974789916	0.42026410564	0.2899879952
1	147.51727749	90.398000952	188.6104712	157.30010953	105.5388828	188.95290252	-31.476470588	-33.009243697	-28.776470588	-296.08545659	-564.58890302	-108.67601381	167.9375	104.5625	209.875	-57.801582251	-70.747632316	-30.919171997	58.086279858	71.685357366	31.602628186	-37.337994873	-42.377203441	-17.203537119	10505	1190	219834240.79	10505	10505	108475781.86	10498.5	155	1007.9771545	328.28125	0.050474614425	790.12251795	20.500014923	0.00010987465423	148.44702701	10	20	4118	5753	0.39200380771	0.54764397906	0.060352213232
1	143.64051045	77.074938908	181.33776812	163.57958478	97.64532872	183.90311419	-33.139889197	-34.610803324	-31.120498615	-370.2401272	-774.25787582	-156.80929081	118.25	47.5	171.75	-56.164308934	-69.862701927	-31.841655253	56.164308934	69.862701927	31.841655253	-41.214761907	-55.700265485	-24.4762402	3683	722	203457371.87	3683	3683	76316720.73	3684.5	75	624.02726656	306.91666667	0.050960693563	869.87185249	21.188670858	0.00013236248745	144.93112958	3	9	836	2847	0.22698886777	0.77301113223	0
1	246.4608985	233.90682196	249.02995008	238.65605096	216.52229299	246.23566879	38.356097561	43.175609756	32.814634146	351.71854783	541.50812179	259.17260055	244.9375	233.5625	247.75	88.204466926	137.57983658	58.740741802	88.204466926	137.57983658	58.740741802	61.605626142	101.13161757	43.21594176	601	212	53510814.626	601	601	30430304.669	592.5	33	178.63541992	601	0.18301891909	506.68208902	11.968839406	0.010543925243	242.78783303	0	0	0	0	0	0	1
1	150.80537655	79.2977934	189.10011066	158.36729223	91.706434316	184.60321716	-31.912200684	-33.714937286	-29.444697834	-224.10232712	-668.17745403	-92.678702431	180.1875	118.25	222.6875	-44.217629374	-70.743624107	-24.364159444	44.217629374	70.743624107	24.364159444	-34.049895806	-53.477410993	-16.713897668	15363	950	201307490.12	15363	15363	131583749.24	15304.5	117	816.23090164	326.87234043	0.055567168276	593.03594954	17.800419493	0.00011810336076	151.10992951	12	32	3668	10978	0.23875545141	0.71457397644	0.046670572154
1	154.73942944	93.329470199	187.66976566	169.20556227	114.23276904	195.59129383	-24.06710775	-25.514650284	-22.255198488	-207.55810394	-389.21877063	-105.29432945	214.9375	162.6875	222.4375	-39.883220361	-44.665147502	-25.287061353	42.9228573	49.138036119	26.784673144	-30.115842915	-39.445734195	-18.144242659	7852	2116	383322585.1	7852	7852	121209391.29	7804	271	1836.064009	314.08	0.060324858326	687.19050354	17.943554743	0.0001300003217	156.56254024	8	14	2189	3166	0.2787824758	0.40320937341	0.31800815079
1	168.69472214	107.83432002	197.18067579	166.26010929	103.55464481	194.52076503	-16.710948236	-17.593220339	-14.837379753	-64.306843745	-120.56651707	-23.102738959	92.625	41.5625	154.125	-13.032017667	-14.129745077	-6.0377839422	29.91852475	37.475812766	18.631747385	-16.160550215	-24.940884371	-8.6333325346	35810	2312	598365412.68	35810	35810	147496675.92	35742	255	1985.7204674	361.71717172	0.064629658256	659.8542807	18.101106978	0.00014021900528	168.34950722	18	74	5752	17105	0.1606255236	0.47765987154	0.36171460486
1	130.62958649	62.240244613	177.34216657	159.08558559	99.146396396	189.38288288	-27.344947735	-28.487804878	-24.761324042	-455.4616585	-1199.4771018	-188.075119	182.3125	107.125	219.5	-52.536510065	-72.623833414	-29.268808654	52.536510065	72.623833414	29.268808654	-54.225685872	-70.534959781	-28.471841754	3434	574	112516285.66	3434	3434	89183170.827	3431	77	496.66011155	286.16666667	0.062614122916	557.36856466	16.80785529	0.00014569704141	131.55381061	4	7	1235	1998	0.35963890507	0.58182877111	0.058532323821
1	146.8579298	85.702280297	178.39815527	158.5448592	104.34119188	182.97380485	-34.242502585	-36.729576008	-31.820579111	-240.37169299	-530.94244692	-138.33193898	210.75	170.8125	218.4375	-49.84233899	-65.055758526	-37.53170939	50.664664556	66.244631068	37.585218642	-37.997342563	-47.072924096	-27.415853058	7806	1934	390442204.99	7806	7806	152088839.83	7835	239	1668.2406268	278.78571429	0.057153597241	748.5428756	19.192035487	0.00012508700575	148.402635	6	20	1510	5739	0.19344094286	0.73520368947	0.071355367666
1	134.23010703	69.645649139	170.54443927	156.84637269	101.78093883	179.47795164	-45.285714286	-48.226373626	-41.298901099	-400.56636857	-1007.3505786	-207.51621218	120.25	42	179.1875	-73.847399782	-96.48540664	-51.302498572	73.847399782	96.48540664	51.302498572	-50.625165334	-63.129555254	-35.269569049	4298	910	192424199.86	4298	4298	82204490.519	4290.5	119	769.04759325	226.21052632	0.045781928294	1085.0589327	23.758990366	0.00010555969429	135.98609839	4	14	1087	2921	0.25290832946	0.67961842718	0.067473243369
1	143.10021441	73.224154004	183.59513377	148.13455328	78.545748116	179.41765339	-16.681899642	-17.638888889	-15.667562724	-248.38917205	-517.81399444	-96.55610318	123.125	49	173.8125	-30.137865441	-43.89910178	-15.383258024	30.716911417	43.89910178	21.457258374	-39.749051742	-44.583232472	-22.945258513	21454	1190	277878524.66	21454	21454	127548020.67	21471	157	1022.4664859	302.16901408	0.051756711742	773.87845734	20.236732963	8.3537879788e-05	143.07324926	20	45	7706	10622	0.35918709798	0.49510580777	0.14570709425
1	119.68523972	43.517257628	173.75544823	135.6722408	55.47993311	170.76254181	-32.641290323	-33.070967742	-30.04	-580.53277578	-1958.9997048	-212.42897661	90.5625	19.625	161.1875	-69.369432188	-81.132830709	-35.953422829	69.369432188	81.132830709	35.953422829	-63.164026432	-74.290128848	-32.78494406	8489	786	1.35e+08	8489	8489	1.27e+08	8489	97	654.92474587	303.17857143	0.051496155651	645.16959458	18.810870095	0.00010523006283	120.47320966	8	20	3249	5240	0.38273059253	0.61726940747	0
1	204.52113821	144.42926829	228.16260163	196.37430168	131.61452514	223.74581006	33.219008264	33.659090909	31.167355372	313.29286462	515.39197506	209.58707301	166.875	115.6875	200.0625	69.831914604	83.331043871	48.465686443	69.831914604	83.331043871	48.465686443	21.671872057	26.621881817	21.622209339	1230	484	79627738.955	1230	1230	50841229.757	1237.5	64	401.56346147	1230	0.056517382043	608.11660449	18.039722463	0.00029902900248	201.34803523	0	0	0	0	0	0	1
1	141.40730782	68.122854188	187.09962082	152.4011065	72.12033195	185.29045643	-19.764453961	-20.127408994	-18.054603854	-253.96091452	-432.32420051	-85.56073337	120.5	47.9375	175.1875	-41.335825644	-39.086594229	-19.632222197	48.156336332	45.290091411	24.785018362	-41.44195833	-49.684532287	-19.440771467	14505	942	180358364.42	14505	14505	138269133.86	14503.5	121	789.25863841	362.625	0.04929039093	681.66570265	19.484217588	9.8301520613e-05	141.65971574	10	29	3913	9862	0.26976904516	0.67990348156	0.050327473285
1	142.24993111	102.08900524	174.67594379	179.69582773	146.31090175	201.88694482	-25.131078224	-27.1205074	-20.33615222	-315.5520969	-429.27346154	-207.79542966	141.8125	25.5	152.3125	-62.281470329	-70.172134731	-48.700921384	62.281470329	93.361655805	48.700921384	-40.599335044	-15.71838124	-31.864448501	3629	956	239921092.95	3629	3629	54629516.475	3587	121	831.70347471	181.45	0.035902503155	1986.0907072	32.563832818	9.5671880578e-05	143.94713974	1	18	243	3028	0.066960595205	0.83438963902	0.098649765776
1	164.95273795	90.985782565	197.43098721	169.04976672	91.953343701	193.32192846	-13.271797956	-13.93806374	-12.49789537	-129.44947984	-311.4409692	-47.793403159	135.125	87.375	176.8125	-20.522655332	-23.118438132	-9.4040014374	22.340253808	24.825738679	11.030296919	-17.896528207	-26.82160391	-9.1094050732	41217	1678	305949861.14	41217	41217	210813672.34	41212	233	1415.561161	396.31730769	0.066301669904	534.74119488	16.351292695	0.00013095744858	164.86641396	27	71	8208	16744	0.19914113109	0.40624014363	0.39461872528
1	115.72038451	44.759683347	167.69352559	140.56217163	67.574430823	179.31523643	-33.177545692	-32.95691906	-30.254569191	-421.34740325	-1072.8865387	-179.41090214	181.5625	133.3125	219.4375	-70.732152909	-67.763289166	-41.661355662	70.732152909	67.763289166	41.661355662	-67.128881648	-73.047703128	-38.846866701	3537	766	133537862.3	3537	3537	80640121.585	3512	95	630.8327561	321.54545455	0.049157295339	733.57250475	20.065614461	0.00012624201977	117.17782694	3	8	1231	2306	0.34803505796	0.65196494204	0
1	192.29882649	112.63243923	211.29463537	190.92063492	107.58201058	209.71428571	9.1598360656	10.096311475	8.7786885246	122.70462219	212.21296096	68.753959445	181.4375	97.375	202.4375	16.447431297	13.971986139	10.090778686	25.926248474	23.212975444	11.05708994	9.4495603334	-5.1749472467	4.7542430858	2386	488	150110199.21	2386	2386	38110858.859	2357	64	422.91083993	596.5	0.070683373612	357.92925695	14.032097506	0.00027700970571	191.7464671	0	3	0	428	0	0.179379715	0.820620285
1	140.13611987	60.546529968	182.67634069	151.74509804	77.638146168	184.90196078	-24.632596685	-26.034530387	-22.196132597	-259.43525157	-742.4573823	-126.71647744	168.9375	80.25	200.125	-46.219138137	-52.769338463	-27.002435313	46.219138137	52.769338463	27.002435313	-42.713146281	-57.260856507	-23.864051593	6340	724	1.75e+08	6340	6340	6.5e+07	6354	97	618.79776468	333.68421053	0.052363330418	553.14117885	17.763885377	0.00011932462707	140.64602609	7	12	2336	4004	0.36845425868	0.63154574132	0
1	162.16956887	82.907229494	194.29848685	173.26571429	99.599047619	200.13904762	-15.034711965	-16.370753323	-14.200886263	-126.96390634	-351.34132521	-65.858387737	211.0625	115.5625	210.875	-29.999853854	-43.440055626	-20.812229764	30.708092007	43.440055626	21.318975574	-20.679697282	-34.900156981	-12.241905437	16654	1354	290563400.52	16654	16654	135408068.61	16662.5	194	1157.0422277	370.08888889	0.071755135185	384.10730591	14.182622643	0.00016391522107	162.32800324	15	26	4339	5883	0.26053800889	0.35324846884	0.38621352228
1	158.14493104	84.591096056	191.33970481	162.52890173	89.73265896	190.94653179	-20.255965293	-21.146420824	-18.671366594	-188.81758441	-381.11597961	-94.981659776	105.75	35.625	170.1875	-25.080969022	-24.262340382	-16.019482685	25.080969022	24.576467333	16.019482685	-24.704335112	-33.216290419	-15.200687472	4133	922	190277950.75	4133	4133	80699081.139	4137	127	763.85274624	375.72727273	0.062264229617	408.36593127	15.080143113	0.00016573772791	158.99624889	1	9	346	2641	0.083716428744	0.63900314541	0.27728042584
